unitid,control,year,efdeexc
143118,2,2013,108
143118,2,2014,256
143118,2,2015,436
143118,2,2016,542
143118,2,2017,696
143118,2,2018,882
143118,2,2019,1123
143118,2,2020,5585
143181,3,2012,0
143181,3,2013,0
143181,3,2014,0
143181,3,2015,
143181,3,2016,
143181,3,2017,
143181,3,2018,
143181,3,2019,
143181,3,2020,
143215,1,2012,533
143215,1,2013,496
143215,1,2014,588
143215,1,2015,543
143215,1,2016,595
143215,1,2017,608
143215,1,2018,594
143215,1,2019,655
143215,1,2020,1416
143233,2,2012,8
143233,2,2013,7
143233,2,2014,21
143233,2,2015,17
143233,2,2016,10
143233,2,2017,16
143233,2,2018,19
143233,2,2019,37
143233,2,2020,71
143279,1,2012,377
143279,1,2013,400
143279,1,2014,405
143279,1,2015,416
143279,1,2016,385
143279,1,2017,396
143279,1,2018,384
143279,1,2019,410
143279,1,2020,1424
143288,2,2012,
143288,2,2013,
143288,2,2014,0
143288,2,2015,0
143288,2,2016,0
143288,2,2017,0
143288,2,2018,0
143288,2,2019,0
143288,2,2020,158
143297,2,2012,2
143297,2,2013,
143297,2,2014,0
143297,2,2015,8
143297,2,2016,7
143297,2,2017,31
143297,2,2018,39
143297,2,2019,45
143297,2,2020,47
143303,2,2012,
143303,2,2013,
143303,2,2014,0
143303,2,2015,
143303,2,2016,
143303,2,2017,
143303,2,2018,
143303,2,2019,
143303,2,2020,
143358,2,2012,1
143358,2,2013,10
143358,2,2014,12
143358,2,2015,116
143358,2,2016,442
143358,2,2017,696
143358,2,2018,906
143358,2,2019,946
143358,2,2020,1465
143376,3,2012,0
143376,3,2013,0
143376,3,2014,
143376,3,2015,
143376,3,2016,
143376,3,2017,
143376,3,2018,
143376,3,2019,
143376,3,2020,
143464,3,2012,0
143464,3,2013,0
143464,3,2014,0
143464,3,2015,
143464,3,2016,
143464,3,2017,
143464,3,2018,
143464,3,2019,
143464,3,2020,
143473,3,2012,0
143473,3,2013,0
143473,3,2014,0
143473,3,2015,
143473,3,2016,
143473,3,2017,
143473,3,2018,
143473,3,2019,
143473,3,2020,
143482,3,2012,0
143482,3,2013,0
143482,3,2014,0
143482,3,2015,
143482,3,2016,
143482,3,2017,
143482,3,2018,
143482,3,2019,
143482,3,2020,
143491,3,2012,0
143491,3,2013,0
143491,3,2014,0
143491,3,2015,
143491,3,2016,
143491,3,2017,
143491,3,2018,
143491,3,2019,
143491,3,2020,
143516,3,2012,0
143516,3,2013,0
143516,3,2014,0
143516,3,2015,
143516,3,2016,
143516,3,2017,
143516,3,2018,
143534,3,2012,
143534,3,2013,0
143534,3,2014,
143543,3,2012,
143543,3,2013,0
143543,3,2014,0
143543,3,2015,
143543,3,2016,
143543,3,2017,
143543,3,2018,
143543,3,2019,
143543,3,2020,
143552,3,2012,
143552,3,2013,0
143552,3,2014,
143552,3,2015,
143552,3,2016,
143552,3,2017,
143552,3,2018,
143552,3,2019,
143552,3,2020,
143613,1,2012,145
143613,1,2013,174
143613,1,2014,217
143613,1,2015,203
143613,1,2016,219
143613,1,2017,286
143613,1,2018,300
143613,1,2019,360
143613,1,2020,742
143659,2,2012,23
143659,2,2013,21
143659,2,2014,40
143659,2,2015,28
143659,2,2016,20
143659,2,2017,24
143659,2,2018,17
143659,2,2019,38
143659,2,2020,227
143695,3,2012,0
143695,3,2013,0
143695,3,2014,0
143695,3,2015,
143695,3,2016,
143695,3,2017,
143695,3,2018,
143695,3,2019,
143853,2,2012,
143853,2,2013,
143853,2,2014,
143853,2,2015,
143853,2,2016,
143853,2,2017,
143853,2,2018,
143853,2,2019,
143853,2,2020,
143978,2,2012,1264
143978,2,2013,
143978,2,2014,0
143978,2,2015,9
143978,2,2016,6
143978,2,2017,6
143978,2,2018,21
143978,2,2019,60
143978,2,2020,63
144005,1,2012,243
144005,1,2013,203
144005,1,2014,180
144005,1,2015,182
144005,1,2016,13
144005,1,2017,204
144005,1,2018,225
144005,1,2019,240
144005,1,2020,230
144014,2,2012,10
144014,2,2013,44
144014,2,2014,79
144014,2,2015,88
144014,2,2016,109
144014,2,2017,125
144014,2,2018,109
144014,2,2019,120
144014,2,2020,294
144050,2,2012,
144050,2,2013,0
144050,2,2014,0
144050,2,2015,0
144050,2,2016,0
144050,2,2017,0
144050,2,2018,0
144050,2,2019,0
144050,2,2020,0
144157,1,2012,118
144157,1,2013,113
144157,1,2014,119
144157,1,2015,79
144157,1,2016,83
144157,1,2017,66
144157,1,2018,87
144157,1,2019,86
144157,1,2020,1640
144166,1,2012,122
144166,1,2013,157
144166,1,2014,155
144166,1,2015,160
144166,1,2016,145
144166,1,2017,176
144166,1,2018,210
144166,1,2019,281
144166,1,2020,6756
144175,1,2012,136
144175,1,2013,106
144175,1,2014,90
144175,1,2015,89
144175,1,2016,91
144175,1,2017,89
144175,1,2018,75
144175,1,2019,113
144175,1,2020,1882
144184,1,2012,195
144184,1,2013,239
144184,1,2014,259
144184,1,2015,185
144184,1,2016,169
144184,1,2017,183
144184,1,2018,193
144184,1,2019,265
144184,1,2020,4932
144193,1,2012,186
144193,1,2013,180
144193,1,2014,167
144193,1,2015,136
144193,1,2016,118
144193,1,2017,142
144193,1,2018,141
144193,1,2019,169
144193,1,2020,4588
144209,1,2012,332
144209,1,2013,322
144209,1,2014,409
144209,1,2015,356
144209,1,2016,342
144209,1,2017,441
144209,1,2018,472
144209,1,2019,503
144209,1,2020,6048
144218,1,2012,242
144218,1,2013,259
144218,1,2014,298
144218,1,2015,282
144218,1,2016,273
144218,1,2017,301
144218,1,2018,334
144218,1,2019,380
144218,1,2020,7736
144281,2,2012,
144281,2,2013,
144281,2,2014,
144281,2,2015,
144281,2,2016,
144281,2,2017,9
144281,2,2018,14
144281,2,2019,32
144281,2,2020,
144351,2,2012,1355
144351,2,2013,2174
144351,2,2014,2212
144351,2,2015,2731
144351,2,2016,1972
144351,2,2017,2791
144351,2,2018,3437
144351,2,2019,3573
144351,2,2020,5010
144467,3,2012,
144467,3,2013,
144467,3,2014,
144467,3,2015,
144467,3,2016,
144467,3,2017,
144485,3,2012,
144485,3,2013,
144485,3,2014,
144485,3,2015,
144485,3,2016,
144485,3,2017,
144485,3,2018,
144485,3,2019,
144485,3,2020,
144500,1,2012,
144500,1,2013,
144500,1,2014,
144500,1,2015,
144500,1,2016,
144500,1,2017,
144500,1,2018,
144500,1,2019,
144500,1,2020,
144564,1,2012,585
144564,1,2013,265
144564,1,2014,509
144564,1,2015,211
144564,1,2016,272
144564,1,2017,287
144564,1,2018,312
144564,1,2019,271
144564,1,2020,553
144573,3,2012,0
144573,3,2013,0
144573,3,2014,0
144573,3,2015,
144573,3,2016,
144573,3,2017,
144573,3,2018,
144573,3,2019,
144573,3,2020,
144616,3,2012,
144740,2,2012,1823
144740,2,2013,1870
144740,2,2014,1759
144740,2,2015,1786
144740,2,2016,1877
144740,2,2017,1892
144740,2,2018,1835
144740,2,2019,1892
144740,2,2020,19809
144759,3,2012,20111
144759,3,2013,
144777,3,2012,
144777,3,2013,
144777,3,2014,
144777,3,2015,
144777,3,2016,
144777,3,2017,
144777,3,2018,
144777,3,2019,
144777,3,2020,
144795,3,2012,0
144795,3,2013,0
144795,3,2014,0
144795,3,2015,
144795,3,2016,
144795,3,2017,
144795,3,2018,
144795,3,2019,
144795,3,2020,
144865,1,2012,2172
144865,1,2013,2354
144865,1,2014,2443
144865,1,2015,2395
144865,1,2016,2386
144865,1,2017,2402
144865,1,2018,2382
144865,1,2019,2419
144865,1,2020,15396
144883,2,2012,
144883,2,2013,
144883,2,2014,
144883,2,2015,
144883,2,2016,
144883,2,2017,
144883,2,2018,
144883,2,2019,
144883,2,2020,
144892,1,2012,451
144892,1,2013,422
144892,1,2014,483
144892,1,2015,576
144892,1,2016,599
144892,1,2017,779
144892,1,2018,985
144892,1,2019,1086
144892,1,2020,1706
144944,1,2012,475
144944,1,2013,473
144944,1,2014,508
144944,1,2015,526
144944,1,2016,568
144944,1,2017,576
144944,1,2018,554
144944,1,2019,622
144944,1,2020,2236
144962,2,2012,23
144962,2,2013,52
144962,2,2014,106
144962,2,2015,153
144962,2,2016,115
144962,2,2017,128
144962,2,2018,135
144962,2,2019,166
144962,2,2020,454
144971,2,2012,
144971,2,2013,
144971,2,2014,
144971,2,2015,
144971,2,2016,
144971,2,2017,
144971,2,2018,
144971,2,2019,
144971,2,2020,
145099,3,2012,0
145099,3,2013,0
145099,3,2014,0
145099,3,2015,
145099,3,2016,
145099,3,2017,
145099,3,2018,
145099,3,2019,
145099,3,2020,
145239,3,2012,
145239,3,2013,
145239,3,2014,
145239,3,2015,
145239,3,2016,
145239,3,2017,
145239,3,2018,
145239,3,2019,
145239,3,2020,0
145275,2,2012,29
145275,2,2013,40
145275,2,2014,21
145275,2,2015,43
145275,2,2016,46
145275,2,2017,36
145275,2,2018,50
145275,2,2019,52
145275,2,2020,12
145309,3,2012,0
145309,3,2013,0
145309,3,2014,0
145309,3,2015,
145309,3,2016,
145309,3,2017,
145309,3,2018,
145309,3,2019,
145309,3,2020,
145336,1,2012,749
145336,1,2013,589
145336,1,2014,570
145336,1,2015,612
145336,1,2016,627
145336,1,2017,644
145336,1,2018,617
145336,1,2019,1026
145336,1,2020,744
145354,2,2012,0
145354,2,2013,0
145354,2,2014,0
145354,2,2015,
145354,2,2016,
145354,2,2017,
145354,2,2018,
145354,2,2019,
145354,2,2020,
145372,2,2012,214
145372,2,2013,220
145372,2,2014,233
145372,2,2015,253
145372,2,2016,309
145372,2,2017,348
145372,2,2018,236
145372,2,2019,253
145372,2,2020,279
145406,3,2012,0
145406,3,2013,
145406,3,2014,0
145406,3,2015,
145406,3,2016,
145406,3,2017,
145406,3,2018,
145406,3,2019,
145406,3,2020,
145424,3,2012,0
145424,3,2013,0
145424,3,2014,0
145424,3,2015,
145424,3,2016,
145424,3,2017,
145424,3,2018,
145424,3,2019,
145424,3,2020,
145433,3,2012,0
145433,3,2013,0
145433,3,2014,0
145433,3,2015,
145433,3,2016,
145433,3,2017,
145433,3,2018,
145433,3,2019,
145433,3,2020,
145460,3,2012,
145460,3,2013,
145460,3,2014,
145460,3,2015,
145460,3,2016,
145460,3,2017,
145460,3,2018,
145497,2,2012,67
145497,2,2013,50
145497,2,2014,57
145497,2,2015,38
145497,2,2016,117
145497,2,2017,32
145497,2,2018,4
145497,2,2019,2
145497,2,2020,19
145521,1,2012,108
145521,1,2013,122
145521,1,2014,125
145521,1,2015,122
145521,1,2016,103
145521,1,2017,92
145521,1,2018,94
145521,1,2019,104
145521,1,2020,127
145558,2,2012,87
145558,2,2013,106
145558,2,2014,105
145558,2,2015,127
145558,2,2016,113
145558,2,2017,137
145558,2,2018,97
145558,2,2019,116
145558,2,2020,110
145600,1,2012,1219
145600,1,2013,1281
145600,1,2014,1163
145600,1,2015,1224
145600,1,2016,1138
145600,1,2017,1076
145600,1,2018,1099
145600,1,2019,1110
145600,1,2020,26134
145619,2,2012,1772
145619,2,2013,1569
145619,2,2014,1527
145619,2,2015,1514
145619,2,2016,1505
145619,2,2017,1523
145619,2,2018,1479
145619,2,2019,1289
145619,2,2020,3348
145628,2,2012,
145628,2,2013,
145628,2,2014,
145628,2,2015,
145628,2,2016,
145628,2,2017,
145628,2,2018,
145628,2,2019,
145628,2,2020,
145637,1,2012,1470
145637,1,2013,1458
145637,1,2014,1445
145637,1,2015,1727
145637,1,2016,2171
145637,1,2017,3164
145637,1,2018,4767
145637,1,2019,6492
145637,1,2020,30628
145646,2,2012,0
145646,2,2013,0
145646,2,2014,0
145646,2,2015,0
145646,2,2016,0
145646,2,2017,0
145646,2,2018,0
145646,2,2019,0
145646,2,2020,0
145682,1,2012,847
145682,1,2013,737
145682,1,2014,802
145682,1,2015,762
145682,1,2016,690
145682,1,2017,709
145682,1,2018,806
145682,1,2019,788
145682,1,2020,2255
145691,2,2012,
145691,2,2013,
145691,2,2014,
145691,2,2015,
145691,2,2016,0
145691,2,2017,0
145691,2,2018,0
145691,2,2019,9
145691,2,2020,57
145707,1,2012,105
145707,1,2013,113
145707,1,2014,121
145707,1,2015,113
145707,1,2016,106
145707,1,2017,119
145707,1,2018,95
145707,1,2019,103
145707,1,2020,113
145725,2,2012,488
145725,2,2013,408
145725,2,2014,411
145725,2,2015,361
145725,2,2016,366
145725,2,2017,337
145725,2,2018,274
145725,2,2019,287
145725,2,2020,926
145770,3,2012,0
145770,3,2013,0
145770,3,2014,0
145770,3,2015,0
145770,3,2016,0
145770,3,2017,0
145770,3,2018,
145813,1,2012,233
145813,1,2013,247
145813,1,2014,233
145813,1,2015,319
145813,1,2016,330
145813,1,2017,432
145813,1,2018,507
145813,1,2019,600
145813,1,2020,14568
145831,1,2012,154
145831,1,2013,136
145831,1,2014,139
145831,1,2015,151
145831,1,2016,146
145831,1,2017,121
145831,1,2018,151
145831,1,2019,186
145831,1,2020,1239
145886,2,2012,0
145886,2,2013,
145886,2,2014,0
145886,2,2015,81
145886,2,2016,0
145886,2,2017,0
145886,2,2018,
145886,2,2019,0
145886,2,2020,
146010,3,2012,11
146010,3,2013,7
146010,3,2014,1
146010,3,2015,0
146010,3,2016,0
146010,3,2017,
146205,1,2012,224
146205,1,2013,282
146205,1,2014,449
146205,1,2015,311
146205,1,2016,381
146205,1,2017,414
146205,1,2018,476
146205,1,2019,367
146205,1,2020,379
146241,2,2012,40
146241,2,2013,40
146241,2,2014,76
146241,2,2015,66
146241,2,2016,74
146241,2,2017,51
146241,2,2018,58
146241,2,2019,66
146241,2,2020,
146278,1,2012,170
146278,1,2013,145
146278,1,2014,229
146278,1,2015,306
146278,1,2016,329
146278,1,2017,310
146278,1,2018,339
146278,1,2019,324
146278,1,2020,493
146296,1,2012,0
146296,1,2013,918
146296,1,2014,896
146296,1,2015,944
146296,1,2016,1013
146296,1,2017,1186
146296,1,2018,1059
146296,1,2019,1166
146296,1,2020,8102
146339,2,2012,38
146339,2,2013,25
146339,2,2014,15
146339,2,2015,41
146339,2,2016,66
146339,2,2017,84
146339,2,2018,112
146339,2,2019,112
146339,2,2020,85
146348,1,2012,170
146348,1,2013,151
146348,1,2014,142
146348,1,2015,129
146348,1,2016,164
146348,1,2017,146
146348,1,2018,150
146348,1,2019,104
146348,1,2020,523
146366,1,2012,127
146366,1,2013,520
146366,1,2014,454
146366,1,2015,472
146366,1,2016,397
146366,1,2017,318
146366,1,2018,384
146366,1,2019,378
146366,1,2020,423
146384,3,2012,5893
146384,3,2013,
146393,3,2012,802
146393,3,2013,711
146393,3,2014,617
146393,3,2015,478
146393,3,2016,502
146393,3,2017,478
146393,3,2018,
146418,1,2012,306
146418,1,2013,256
146418,1,2014,278
146418,1,2015,253
146418,1,2016,305
146418,1,2017,292
146418,1,2018,311
146418,1,2019,345
146418,1,2020,2480
146427,2,2012,
146427,2,2013,
146427,2,2014,
146427,2,2015,
146427,2,2016,
146427,2,2017,
146427,2,2018,
146427,2,2019,
146427,2,2020,
146454,3,2012,
146454,3,2013,
146454,3,2014,
146454,3,2015,
146454,3,2016,
146454,3,2017,
146454,3,2018,
146454,3,2019,
146454,3,2020,0
146472,1,2012,1015
146472,1,2013,1008
146472,1,2014,994
146472,1,2015,1031
146472,1,2016,1155
146472,1,2017,1139
146472,1,2018,1151
146472,1,2019,1143
146472,1,2020,9119
146481,2,2012,
146481,2,2013,
146481,2,2014,
146481,2,2015,
146481,2,2016,
146481,2,2017,
146481,2,2018,
146481,2,2019,
146481,2,2020,1583
146490,2,2012,17
146490,2,2013,60
146490,2,2014,53
146490,2,2015,40
146490,2,2016,25
146490,2,2017,23
146490,2,2018,73
146490,2,2019,11
146490,2,2020,395
146506,1,2012,538
146506,1,2013,525
146506,1,2014,562
146506,1,2015,539
146506,1,2016,554
146506,1,2017,517
146506,1,2018,544
146506,1,2019,504
146506,1,2020,1408
146533,2,2012,
146533,2,2013,
146533,2,2014,
146533,2,2015,
146533,2,2016,
146533,2,2017,0
146533,2,2018,0
146533,2,2019,0
146533,2,2020,0
146603,1,2012,308
146603,1,2013,257
146603,1,2014,283
146603,1,2015,263
146603,1,2016,383
146603,1,2017,232
146603,1,2018,250
146603,1,2019,517
146603,1,2020,219
146612,2,2012,440
146612,2,2013,489
146612,2,2014,568
146612,2,2015,676
146612,2,2016,822
146612,2,2017,894
146612,2,2018,964
146612,2,2019,933
146612,2,2020,2268
146621,2,2012,
146621,2,2013,
146621,2,2014,
146667,2,2012,191
146667,2,2013,192
146667,2,2014,259
146667,2,2015,220
146667,2,2016,200
146667,2,2017,222
146667,2,2018,216
146667,2,2019,127
146667,2,2020,110
146676,2,2012,0
146676,2,2013,0
146676,2,2014,0
146676,2,2015,0
146676,2,2016,0
146676,2,2017,0
146676,2,2018,0
146676,2,2019,0
146676,2,2020,0
146685,1,2012,614
146685,1,2013,629
146685,1,2014,568
146685,1,2015,560
146685,1,2016,728
146685,1,2017,758
146685,1,2018,760
146685,1,2019,645
146685,1,2020,2812
146700,3,2012,
146700,3,2013,
146700,3,2014,
146700,3,2015,
146700,3,2016,
146700,3,2017,
146700,3,2018,
146700,3,2019,
146700,3,2020,
146719,2,2012,123
146719,2,2013,192
146719,2,2014,925
146719,2,2015,986
146719,2,2016,972
146719,2,2017,1043
146719,2,2018,1136
146719,2,2019,1175
146719,2,2020,15143
146728,2,2012,0
146728,2,2013,4
146728,2,2014,3
146728,2,2015,3
146728,2,2016,0
146728,2,2017,1
146728,2,2018,0
146728,2,2019,0
146728,2,2020,145
146755,2,2012,0
146755,2,2013,0
146755,2,2014,4
146755,2,2015,21
146755,2,2016,30
146755,2,2017,32
146755,2,2018,35
146755,2,2019,20
146755,2,2020,12
146791,2,2012,
146791,2,2013,0
146791,2,2014,
146791,2,2015,
146807,3,2012,0
146807,3,2013,0
146807,3,2014,0
146807,3,2015,
146807,3,2016,
146807,3,2017,
146807,3,2018,
146807,3,2019,
146807,3,2020,
146816,2,2012,
146816,2,2013,
146816,2,2014,0
146816,2,2015,0
146816,2,2016,0
146816,2,2017,5
146816,2,2018,13
146816,2,2019,55
146816,2,2020,185
146825,2,2012,
146825,2,2013,0
146825,2,2014,21
146825,2,2015,22
146825,2,2016,19
146825,2,2017,28
146825,2,2018,37
146825,2,2019,39
146825,2,2020,
146977,2,2012,0
146977,2,2013,0
146977,2,2014,0
146977,2,2015,
146977,2,2016,0
146977,2,2017,0
146977,2,2018,0
146977,2,2019,0
146977,2,2020,221
147004,1,2012,276
147004,1,2013,526
147004,1,2014,493
147004,1,2015,501
147004,1,2016,559
147004,1,2017,556
147004,1,2018,564
147004,1,2019,579
147004,1,2020,1883
147013,2,2012,267
147013,2,2013,336
147013,2,2014,478
147013,2,2015,506
147013,2,2016,491
147013,2,2017,504
147013,2,2018,491
147013,2,2019,460
147013,2,2020,594
147031,2,2012,
147031,2,2013,
147031,2,2014,
147031,2,2015,
147031,2,2016,
147031,2,2017,
147031,2,2018,
147031,2,2019,
147031,2,2020,83
147129,2,2012,17
147129,2,2013,5
147129,2,2014,27
147129,2,2015,19
147129,2,2016,29
147129,2,2017,27
147129,2,2018,30
147129,2,2019,36
147129,2,2020,52
147165,3,2012,76
147165,3,2013,59
147165,3,2014,85
147165,3,2015,17
147165,3,2016,1
147165,3,2017,11
147165,3,2018,6
147165,3,2019,
147244,2,2012,3
147244,2,2013,0
147244,2,2014,3
147244,2,2015,1
147244,2,2016,11
147244,2,2017,10
147244,2,2018,3
147244,2,2019,8
147244,2,2020,108
147341,2,2012,
147341,2,2013,
147341,2,2014,
147341,2,2015,
147341,2,2016,
147341,2,2017,
147341,2,2018,
147341,2,2019,
147341,2,2020,
147369,2,2012,942
147369,2,2013,1037
147369,2,2014,1146
147369,2,2015,634
147369,2,2016,999
147369,2,2017,971
147369,2,2018,954
147369,2,2019,1063
147369,2,2020,953
147378,1,2012,550
147378,1,2013,531
147378,1,2014,578
147378,1,2015,630
147378,1,2016,637
147378,1,2017,663
147378,1,2018,593
147378,1,2019,685
147378,1,2020,7054
147396,2,2012,
147396,2,2013,
147396,2,2014,
147396,2,2015,
147396,2,2016,
147396,2,2017,
147396,2,2018,
147396,2,2019,
147396,2,2020,
147411,1,2012,62
147411,1,2013,46
147411,1,2014,86
147411,1,2015,83
147411,1,2016,78
147411,1,2017,85
147411,1,2018,110
147411,1,2019,108
147411,1,2020,2789
147439,3,2012,
147439,3,2013,0
147439,3,2014,
147439,3,2015,
147439,3,2016,
147439,3,2017,
147439,3,2018,
147439,3,2019,
147439,3,2020,
147536,2,2012,614
147536,2,2013,749
147536,2,2014,1037
147536,2,2015,1161
147536,2,2016,1250
147536,2,2017,1484
147536,2,2018,1946
147536,2,2019,2110
147536,2,2020,2531
147590,2,2012,0
147590,2,2013,0
147590,2,2014,0
147590,2,2015,0
147590,2,2016,0
147590,2,2017,4
147590,2,2018,14
147590,2,2019,11
147590,2,2020,40
147642,3,2012,0
147642,3,2013,0
147642,3,2014,0
147642,3,2015,
147642,3,2016,
147642,3,2017,
147642,3,2018,
147642,3,2019,
147642,3,2020,
147660,2,2012,
147660,2,2013,
147660,2,2014,
147660,2,2015,
147660,2,2016,
147660,2,2017,8
147660,2,2018,13
147660,2,2019,91
147660,2,2020,305
147679,2,2012,0
147679,2,2013,227
147679,2,2014,244
147679,2,2015,307
147679,2,2016,320
147679,2,2017,297
147679,2,2018,288
147679,2,2019,336
147679,2,2020,952
147697,2,2012,0
147697,2,2013,10
147697,2,2014,1
147697,2,2015,0
147697,2,2016,53
147697,2,2017,56
147697,2,2018,52
147697,2,2019,8
147697,2,2020,217
147703,1,2012,235
147703,1,2013,96
147703,1,2014,466
147703,1,2015,451
147703,1,2016,465
147703,1,2017,526
147703,1,2018,649
147703,1,2019,334
147703,1,2020,1499
147749,3,2012,0
147749,3,2013,0
147749,3,2014,14
147749,3,2015,0
147749,3,2016,0
147749,3,2017,0
147749,3,2018,
147767,2,2012,977
147767,2,2013,1362
147767,2,2014,1615
147767,2,2015,1628
147767,2,2016,1387
147767,2,2017,1281
147767,2,2018,654
147767,2,2019,418
147767,2,2020,329
147776,1,2012,96
147776,1,2013,103
147776,1,2014,144
147776,1,2015,160
147776,1,2016,160
147776,1,2017,197
147776,1,2018,197
147776,1,2019,204
147776,1,2020,6955
147800,1,2012,806
147800,1,2013,911
147800,1,2014,966
147800,1,2015,1054
147800,1,2016,998
147800,1,2017,848
147800,1,2018,989
147800,1,2019,943
147800,1,2020,5292
147819,3,2012,0
147819,3,2013,0
147819,3,2014,0
147819,3,2015,
147819,3,2016,
147819,3,2017,
147819,3,2018,
147819,3,2019,
147819,3,2020,
147828,2,2012,256
147828,2,2013,180
147828,2,2014,740
147828,2,2015,1130
147828,2,2016,1486
147828,2,2017,1696
147828,2,2018,1577
147828,2,2019,1413
147828,2,2020,1209
147916,1,2012,633
147916,1,2013,555
147916,1,2014,478
147916,1,2015,1022
147916,1,2016,955
147916,1,2017,841
147916,1,2018,936
147916,1,2019,874
147916,1,2020,1402
147970,3,2012,0
147970,3,2013,0
147970,3,2014,0
147970,3,2015,
147970,3,2016,
148007,1,2012,167
148007,1,2013,101
148007,1,2014,198
148007,1,2015,254
148007,1,2016,223
148007,1,2017,224
148007,1,2018,230
148007,1,2019,273
148007,1,2020,1253
148016,2,2012,5
148016,2,2013,0
148016,2,2014,0
148016,2,2015,0
148016,2,2016,0
148016,2,2017,0
148016,2,2018,0
148016,2,2019,0
148016,2,2020,100
148098,3,2012,0
148098,3,2013,0
148098,3,2014,0
148098,3,2015,
148098,3,2016,
148098,3,2017,
148098,3,2018,
148098,3,2019,
148098,3,2020,
148131,2,2012,166
148131,2,2013,120
148131,2,2014,65
148131,2,2015,58
148131,2,2016,39
148131,2,2017,34
148131,2,2018,44
148131,2,2019,23
148131,2,2020,186
148140,3,2012,
148140,3,2013,
148140,3,2014,
148140,3,2015,
148140,3,2016,
148140,3,2017,
148140,3,2018,
148177,3,2012,0
148177,3,2013,0
148177,3,2014,0
148177,3,2015,0
148177,3,2016,0
148177,3,2017,0
148177,3,2018,
148256,1,2012,80
148256,1,2013,107
148256,1,2014,119
148256,1,2015,77
148256,1,2016,95
148256,1,2017,107
148256,1,2018,93
148256,1,2019,97
148256,1,2020,517
148292,1,2012,168
148292,1,2013,217
148292,1,2014,215
148292,1,2015,221
148292,1,2016,223
148292,1,2017,234
148292,1,2018,236
148292,1,2019,246
148292,1,2020,776
